PROPERTYID,PRICE,AREA,ROOMNUMBER,BATHNUMBER,STATUS,STUDIO,PENTHOUSE,DUPLEX,SWIMMINGPOOL,ELEVATOR,DISTRICTNAME
23999,119311,59,1,1,Second hand / Good state,0,0,0,0,0,Villa de Vallecas
24000,155668,99,3,1,Second hand / Good state,0,0,0,0,0,Usera
24001,605112,153,4,3,Second hand / Good state,0,0,0,1,1,Fuencarral
24002,148450,72,2,2,Second hand / Good state,0,0,0,0,0,Latina
24003,67573,20,0,1,Second hand / Good state,1,0,0,0,0,Tetuán
24004,545929,111,3,2,Second hand / Unknown,0,1,0,0,1,Tetuán
24005,120459,74,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24006,140937,73,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
24007,173850,80,3,1,Second hand / Needs reform,0,0,0,0,1,San Blas
24008,360371,79,3,2,Second hand / Good state,0,0,0,0,1,Arganzuela
24009,696755,136,4,2,Second hand / Needs reform,0,0,0,0,1,Chamberí
24010,136755,73,3,1,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
24011,1187753,208,4,2,Second hand / Good state,0,0,0,0,1,Chamberí
24012,94356,67,2,1,Second hand / Good state,0,0,0,0,1,Latina
24013,128734,96,4,1,Second hand / Needs reform,0,0,0,0,0,Usera
24014,96466,50,2,1,Second hand / Good state,0,0,0,0,0,San Blas
24015,398809,98,3,2,Second hand / Good state,0,0,0,0,1,Arganzuela
24016,786828,114,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24017,173510,71,3,1,Second hand / Good state,0,0,0,0,1,Latina
24018,491443,90,2,2,Second hand / Good state,0,0,0,0,1,Centro
24019,149083,78,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24020,124331,61,2,1,Second hand / Unknown,0,0,0,0,0,Puente de Vallecas
24021,289046,135,3,2,Second hand / Good state,0,0,0,1,1,Puente de Vallecas
24022,1069116,210,4,3,Second hand / Good state,0,0,0,0,1,Chamartín
24023,103400,68,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
24024,168847,69,3,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
24025,176179,71,2,1,Second hand / Good state,0,0,0,0,1,Carabanchel
24026,246787,79,3,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24027,165262,83,2,2,Second hand / Unknown,0,0,0,0,0,Carabanchel
24028,168127,62,2,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
24029,155079,82,3,1,Second hand / Needs reform,0,0,0,0,0,Ciudad Lineal
24030,178706,43,2,1,Second hand / Good state,0,0,0,0,1,Centro
24031,130281,105,3,2,Second hand / Good state,0,0,0,0,0,Usera
24032,128687,39,1,1,Second hand / Good state,0,0,0,0,1,Tetuán
24033,99075,65,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24034,130680,90,2,1,Second hand / Good state,0,0,0,0,0,Usera
24035,119488,50,2,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24036,333812,78,3,2,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24037,222165,84,2,2,Second hand / Good state,0,0,0,0,1,Villa de Vallecas
24038,348774,65,2,1,Second hand / Good state,0,0,0,0,1,Centro
24039,80372,30,2,1,Second hand / Unknown,0,0,0,0,0,Ciudad Lineal
24040,155009,60,2,1,Second hand / Good state,0,0,0,0,1,Latina
24041,166566,81,2,1,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
24042,346840,132,4,2,New development,0,0,0,1,1,Latina
24043,1201156,174,4,3,Second hand / Good state,0,0,0,0,1,Moncloa
24044,218728,96,3,2,Second hand / Unknown,0,0,0,0,1,Latina
24045,147314,55,2,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
24046,875138,165,4,2,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24047,159716,59,2,2,Second hand / Unknown,0,0,0,0,0,Villa de Vallecas
24048,518402,112,2,2,Second hand / Good state,0,0,0,0,0,Centro
24049,160353,104,3,1,Second hand / Good state,0,0,0,0,0,Villa de Vallecas
24050,384620,77,3,1,Second hand / Good state,0,0,0,0,1,Chamberí
24051,181932,43,2,1,Second hand / Needs reform,0,0,0,0,0,Arganzuela
24052,655038,118,3,2,Second hand / Good state,0,0,0,0,1,Retiro
24053,178509,61,2,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24054,164367,41,0,1,Second hand / Needs reform,1,0,0,0,0,Centro
24055,156783,72,3,1,Second hand / Good state,0,0,0,0,0,Fuencarral
24056,790604,157,4,3,Second hand / Needs reform,0,0,0,0,1,Chamberí
24057,234867,92,3,2,Second hand / Good state,0,0,0,0,1,Vicálvaro
24058,281124,65,2,1,Second hand / Good state,0,1,0,0,1,Latina
24059,207253,81,3,1,Second hand / Good state,0,0,0,0,0,Moncloa
24060,187363,80,3,1,Second hand / Needs reform,0,0,0,0,0,Ciudad Lineal
24061,112779,65,2,1,Second hand / Good state,0,0,0,0,0,Villaverde
24062,242381,65,2,1,Second hand / Good state,0,0,0,0,1,Salamanca
24063,156948,56,2,1,Second hand / Needs reform,0,0,0,0,1,Latina
24064,189840,91,3,2,Second hand / Unknown,0,0,0,0,1,Villa de Vallecas
24065,179511,56,2,1,Second hand / Good state,0,0,0,0,1,Fuencarral
24066,146333,95,3,2,Second hand / Good state,0,0,0,0,1,Villa de Vallecas
24067,220262,116,4,2,Second hand / Good state,0,0,0,0,1,San Blas
24068,1193475,279,4,2,Second hand / Good state,0,0,0,1,1,Moncloa
24069,84059,79,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
24070,155551,111,4,2,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
24071,2053245,252,4,4,Second hand / Good state,0,0,0,0,1,Chamberí
24072,708834,159,4,2,Second hand / Good state,0,0,0,1,1,Hortaleza
24073,870792,176,4,3,Second hand / Good state,0,0,0,0,1,Retiro
24074,150773,108,3,2,Second hand / Good state,0,0,0,0,1,Usera
24075,156088,80,2,1,Second hand / Good state,0,0,0,0,0,San Blas
24076,1237355,236,4,3,Second hand / Good state,0,0,0,0,1,Centro
24077,149993,82,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24078,603639,102,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24079,366466,85,2,1,Second hand / Good state,0,0,0,0,1,Retiro
24080,2154946,238,3,3,Second hand / Good state,0,0,0,0,1,Salamanca
24081,160329,64,2,1,Second hand / Unknown,0,0,0,0,1,Ciudad Lineal
24082,184976,74,3,2,Second hand / Needs reform,0,0,0,0,1,Ciudad Lineal
24083,57388,34,1,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24084,534729,127,3,2,Second hand / Good state,0,0,0,0,1,Centro
24085,535725,105,3,2,Second hand / Good state,0,0,0,0,1,Tetuán
24086,320479,175,3,2,Second hand / Good state,0,0,0,0,1,Carabanchel
24087,573116,95,2,2,Second hand / Good state,0,1,0,0,1,Retiro
24088,89233,65,2,1,Second hand / Good state,0,0,0,0,0,Latina
24089,186602,54,2,1,Second hand / Good state,0,0,0,0,1,Arganzuela
24090,206826,80,3,1,Second hand / Needs reform,0,0,0,0,1,Latina
24091,179626,60,2,1,Second hand / Good state,0,0,0,0,1,Carabanchel
24092,369382,121,4,2,Second hand / Good state,0,0,0,0,1,Barajas
24093,657054,129,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24094,381568,122,4,2,Second hand / Needs reform,0,0,0,0,1,Arganzuela
24095,223471,73,1,1,Second hand / Good state,0,0,0,1,1,Villa de Vallecas
24096,141416,88,3,1,Second hand / Needs reform,0,0,0,1,1,Carabanchel
24097,942150,181,5,3,Second hand / Needs reform,0,0,0,0,1,Moncloa
24098,538449,125,3,2,Second hand / Good state,0,0,0,1,1,Chamartín
24099,118473,61,1,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
24100,1272862,212,4,3,Second hand / Good state,0,0,0,0,1,Salamanca
24101,532980,173,4,3,Second hand / Good state,0,0,1,1,1,Hortaleza
24102,220893,50,2,1,Second hand / Good state,0,0,0,0,1,Centro
24103,723997,162,4,3,Second hand / Good state,0,0,0,0,1,Chamartín
24104,264983,86,3,1,Second hand / Good state,0,0,0,0,1,Fuencarral
24105,518947,94,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24106,121970,53,2,1,Second hand / Good state,0,0,0,0,0,Usera
24107,638433,69,2,2,Second hand / Good state,0,0,0,0,1,Salamanca
24108,922935,231,5,4,Second hand / Good state,0,0,0,1,1,
24109,794479,203,5,4,Second hand / Good state,0,0,0,0,1,Chamberí
24110,207398,43,1,1,Second hand / Good state,0,0,0,0,0,Centro
24111,453579,72,2,1,Second hand / Needs reform,0,0,0,0,1,Chamberí
24112,190940,70,2,1,Second hand / Good state,0,0,0,0,0,Tetuán
24113,1182205,211,2,1,Second hand / Good state,0,0,0,0,1,Salamanca
24114,114386,64,2,1,Second hand / Needs reform,0,0,0,0,0,Latina
24115,527242,139,4,2,Second hand / Good state,0,0,0,0,1,Retiro
24116,162514,80,3,1,Second hand / Good state,0,0,0,0,1,Villaverde
24117,367550,61,0,1,Second hand / Good state,1,0,0,0,1,Chamberí
24118,312597,51,1,1,Second hand / Good state,0,0,0,0,1,Salamanca
24119,291882,89,2,2,Second hand / Good state,0,0,0,1,1,San Blas
24120,147794,73,2,1,Second hand / Good state,0,0,0,0,1,Carabanchel
24121,244532,99,3,2,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
24122,328190,85,2,2,Second hand / Good state,0,1,0,0,1,Ciudad Lineal
24123,700465,163,2,2,Second hand / Unknown,0,0,0,0,1,Centro
24124,148095,69,2,2,Second hand / Good state,0,0,0,1,1,Villaverde
24125,317566,141,3,2,Second hand / Good state,0,1,0,0,0,Usera
24126,258659,60,2,1,Second hand / Good state,0,0,0,0,0,Chamartín
24127,1295847,224,4,4,Second hand / Good state,0,0,0,0,1,Chamberí
24128,145996,71,3,1,Second hand / Needs reform,0,0,0,0,0,Moratalaz
24129,132207,90,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
24130,647856,112,1,1,Second hand / Needs reform,0,0,0,0,1,Salamanca
24131,274376,175,2,3,Second hand / Good state,0,0,0,0,0,Tetuán
24132,108961,54,2,1,Second hand / Needs reform,0,0,0,0,0,Fuencarral
24133,558696,122,3,2,Second hand / Good state,0,0,0,0,1,Moncloa
24134,916425,158,3,2,Second hand / Good state,0,0,0,0,1,Centro
24135,439437,97,3,2,Second hand / Good state,0,0,0,1,1,Arganzuela
24136,189189,108,4,1,Second hand / Good state,0,1,0,0,0,Usera
24137,708653,172,4,3,Second hand / Good state,0,0,0,0,0,Centro
24138,330930,79,2,1,Second hand / Good state,0,0,0,1,1,Fuencarral
24139,325593,123,3,2,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24140,319638,93,3,1,Second hand / Good state,0,0,0,0,1,Arganzuela
24141,395831,118,4,2,Second hand / Needs reform,0,0,0,0,1,Barajas
24142,224240,109,0,2,Second hand / Good state,1,0,0,0,1,San Blas
24143,122658,50,2,1,Second hand / Good state,0,0,0,0,0,San Blas
24144,159221,55,2,1,Second hand / Good state,0,0,0,0,0,Ciudad Lineal
24145,124915,60,2,1,Second hand / Good state,0,0,0,0,0,Usera
24146,148753,64,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24147,134768,80,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24148,156405,63,2,1,Second hand / Good state,0,0,0,0,0,Moncloa
24149,208410,112,4,2,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
24150,93731,45,1,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24151,179531,79,1,1,Second hand / Good state,0,0,0,1,1,Carabanchel
24152,234781,108,3,1,Second hand / Good state,0,0,0,0,1,Latina
24153,68064,43,1,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24154,647469,156,2,2,Second hand / Good state,0,1,0,0,1,Arganzuela
24155,163473,82,3,1,Second hand / Needs reform,0,0,0,0,0,Ciudad Lineal
24156,419068,75,1,1,Second hand / Good state,0,0,0,0,1,Chamartín
24157,102674,70,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24158,104105,75,2,1,Second hand / Good state,0,0,0,0,1,Villaverde
24159,221457,46,2,1,Second hand / Good state,0,0,0,0,0,Centro
24160,228849,55,1,1,Second hand / Good state,0,1,0,0,0,Tetuán
24161,250490,97,3,2,Second hand / Needs reform,0,0,0,0,1,Moratalaz
24162,764782,213,4,2,Second hand / Good state,0,0,0,1,1,Moncloa
24163,300240,60,1,1,Second hand / Good state,0,0,0,0,1,Chamberí
24164,99119,69,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24165,161445,77,1,1,Second hand / Good state,0,0,0,0,1,Carabanchel
24166,95235,75,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24167,148705,64,2,1,Second hand / Good state,0,0,1,0,0,Tetuán
24168,173806,41,1,1,Second hand / Good state,0,0,0,0,1,Hortaleza
24169,148703,76,2,1,Second hand / Good state,0,0,0,0,1,Hortaleza
24170,244871,64,2,1,Second hand / Good state,0,0,0,0,1,Latina
24171,1286476,216,10,3,Second hand / Needs reform,0,0,0,0,1,Moncloa
24172,138604,79,3,1,Second hand / Good state,0,0,0,0,0,Latina
24173,200996,61,2,1,Second hand / Needs reform,0,0,0,0,1,Fuencarral
24174,178058,90,3,1,Second hand / Good state,0,0,0,0,1,Latina
24175,256436,51,2,1,Second hand / Good state,0,0,0,0,1,Tetuán
24176,288242,104,3,2,Second hand / Good state,0,0,0,0,1,Hortaleza
24177,273566,63,2,1,Second hand / Good state,0,0,0,0,1,Tetuán
24178,112720,76,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24179,435441,97,3,2,Second hand / Good state,0,0,0,0,1,Tetuán
24180,184412,68,2,1,Second hand / Needs reform,0,0,0,0,0,Latina
24181,180415,66,2,1,Second hand / Needs reform,0,0,0,0,1,Latina
24182,472968,131,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24183,116578,64,3,1,Second hand / Good state,0,0,0,0,1,Villaverde
24184,1337292,294,5,3,Second hand / Needs reform,0,0,0,0,1,Chamberí
24185,172223,64,3,1,Second hand / Good state,0,0,0,0,0,Hortaleza
24186,200322,83,3,2,Second hand / Good state,0,0,0,0,1,Latina
24187,106628,72,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24188,142843,70,2,1,Second hand / Good state,0,0,0,1,0,Carabanchel
24189,567742,128,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24190,264445,83,3,1,Second hand / Needs reform,0,0,0,0,1,Moncloa
24191,203854,65,2,1,Second hand / Good state,0,0,0,0,1,Chamartín
24192,438485,119,3,1,Second hand / Unknown,0,0,0,0,1,Centro
24193,234695,132,5,2,Second hand / Unknown,0,0,0,0,1,Arganzuela
24194,450825,76,2,2,Second hand / Good state,0,0,0,0,1,Chamberí
24195,340524,74,2,2,Second hand / Good state,0,0,0,0,1,Chamberí
24196,94835,58,2,1,Second hand / Unknown,0,0,0,0,0,Puente de Vallecas
24197,96185,94,3,1,Second hand / Good state,0,0,0,0,0,Villaverde
24198,2292822,546,6,4,Second hand / Unknown,0,0,0,0,1,Centro
24199,598633,126,3,2,Second hand / Good state,0,0,0,1,1,Hortaleza
24200,153118,60,3,1,Second hand / Needs reform,0,0,0,0,1,Carabanchel
24201,610873,161,4,2,Second hand / Good state,0,0,0,0,1,Latina
24202,315911,59,2,1,Second hand / Good state,0,0,0,0,0,Salamanca
24203,147577,48,2,1,Second hand / Unknown,0,0,0,0,0,Latina
24204,903137,189,3,3,Second hand / Good state,0,0,1,1,1,Ciudad Lineal
24205,137603,70,2,1,Second hand / Needs reform,0,0,0,0,1,Ciudad Lineal
24206,143663,61,2,1,Second hand / Good state,0,0,0,0,1,Carabanchel
24207,187011,93,3,1,Second hand / Unknown,0,0,0,0,1,San Blas
24208,118379,46,1,1,Second hand / Good state,0,0,0,0,0,Hortaleza
24209,360163,68,2,1,Second hand / Good state,0,0,0,0,1,Chamartín
24210,216467,130,3,2,Second hand / Good state,0,0,0,0,1,Usera
24211,985244,53,1,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24212,173439,34,1,1,Second hand / Good state,0,0,0,0,1,Centro
24213,243111,77,2,2,Second hand / Good state,0,0,0,0,1,Latina
24214,101081,42,0,1,Second hand / Good state,1,0,0,0,0,Puente de Vallecas
24215,154246,68,2,1,Second hand / Needs reform,0,0,0,0,1,Latina
24216,472148,162,3,2,Second hand / Good state,0,0,0,1,1,Moratalaz
24217,144097,31,1,1,Second hand / Good state,0,0,0,0,1,Arganzuela
24218,166302,60,2,1,Second hand / Unknown,0,0,0,0,0,Carabanchel
24219,162161,65,3,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24220,139064,96,3,1,Second hand / Good state,0,0,0,0,0,Villa de Vallecas
24221,103703,54,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24222,155851,97,3,1,Second hand / Good state,0,0,0,0,0,Villa de Vallecas
24223,1308335,288,5,3,Second hand / Needs reform,0,0,0,0,1,Centro
24224,192065,34,2,1,Second hand / Good state,0,0,0,0,1,Salamanca
24225,865057,100,2,2,Second hand / Good state,0,0,0,0,1,Salamanca
24226,130031,65,2,1,Second hand / Good state,0,0,0,0,1,Villaverde
24227,504378,130,3,2,Second hand / Good state,0,0,0,0,1,Retiro
24228,849501,78,2,1,Second hand / Good state,0,0,0,0,0,Centro
24229,399794,90,3,1,Second hand / Good state,0,0,0,0,1,Chamartín
24230,106039,62,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24231,322630,118,2,4,Second hand / Good state,0,0,1,1,1,Villaverde
24232,190798,69,3,1,Second hand / Good state,0,0,0,0,1,Latina
24233,326545,74,2,1,Second hand / Good state,0,0,0,0,1,Tetuán
24234,929884,219,3,2,Second hand / Good state,0,0,0,0,1,Centro
24235,1098196,152,3,2,Second hand / Unknown,0,0,0,0,0,Salamanca
24236,146588,24,0,1,Second hand / Good state,1,0,0,0,0,Centro
24237,1119236,192,3,2,Second hand / Good state,0,0,0,0,1,Chamberí
24238,421685,96,2,1,Second hand / Needs reform,0,0,0,0,1,Tetuán
24239,406380,95,4,1,Second hand / Good state,0,0,0,0,0,Centro
24240,456427,82,3,1,Second hand / Needs reform,0,0,0,0,1,Centro
24241,90602,48,2,1,Second hand / Good state,0,0,0,0,0,Villa de Vallecas
24242,226294,127,5,2,Second hand / Good state,0,0,0,0,0,Villaverde
24243,76549,45,2,1,Second hand / Good state,0,0,0,0,0,San Blas
24244,266592,89,4,1,Second hand / Good state,0,0,0,0,0,Latina
24245,164614,77,3,1,Second hand / Needs reform,0,0,0,0,0,Tetuán
24246,87185,77,1,1,Second hand / Needs reform,0,0,0,0,1,Latina
24247,243581,50,2,1,Second hand / Good state,0,0,0,0,0,Centro
24248,349329,61,1,1,Second hand / Good state,0,0,0,0,1,Arganzuela
24249,452993,69,1,1,Second hand / Good state,0,0,0,0,1,Ciudad Lineal
24250,348165,71,1,1,Second hand / Good state,0,0,0,0,1,Moncloa
24251,125126,60,2,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24252,98637,27,1,1,Second hand / Good state,0,0,0,0,0,Tetuán
24253,198536,106,2,3,Second hand / Good state,0,0,0,0,1,Vicálvaro
24254,130371,50,2,1,Second hand / Good state,0,0,0,0,0,Moratalaz
24255,264294,66,4,1,Second hand / Unknown,0,0,0,0,0,Ciudad Lineal
24256,353179,51,2,1,Second hand / Good state,0,0,0,0,1,Arganzuela
24257,116438,92,4,2,Second hand / Unknown,0,0,0,0,0,Villaverde
24258,262731,105,2,2,Second hand / Good state,0,0,0,0,1,Puente de Vallecas
24259,751263,242,6,4,Second hand / Needs reform,0,1,0,1,1,Barajas
24260,371414,62,1,1,Second hand / Good state,0,0,0,0,1,Salamanca
24261,822887,119,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24262,670861,161,4,3,Second hand / Needs reform,0,0,0,0,1,Chamartín
24263,721332,60,1,1,Second hand / Good state,0,0,0,0,1,Salamanca
24264,2648255,250,2,3,Second hand / Good state,0,1,0,0,1,Salamanca
24265,1257156,180,4,2,Second hand / Good state,0,0,0,0,1,Chamberí
24266,181039,68,2,1,Second hand / Good state,0,0,0,1,1,Villaverde
24267,95567,67,3,1,Second hand / Good state,0,0,0,0,0,Carabanchel
24268,195883,71,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24269,124038,65,3,1,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24270,323612,142,5,2,Second hand / Good state,0,0,0,0,1,Hortaleza
24271,928988,245,4,3,Second hand / Good state,0,0,0,1,1,Moncloa
24272,526870,128,1,1,Second hand / Good state,0,0,0,0,0,Centro
24273,172984,54,1,1,Second hand / Good state,0,0,0,1,1,San Blas
24274,452687,121,3,2,Second hand / Good state,0,0,0,1,1,San Blas
24275,2010784,299,5,5,Second hand / Good state,0,0,0,0,1,Chamartín
24276,634640,119,3,2,Second hand / Needs reform,0,0,0,0,1,Salamanca
24277,102291,25,0,1,Second hand / Needs reform,1,0,0,0,0,Salamanca
24278,553238,69,1,1,Second hand / Good state,0,0,0,0,1,Chamberí
24279,305507,66,1,1,Second hand / Good state,0,0,0,0,1,Chamberí
24280,640382,139,3,2,Second hand / Good state,0,0,0,1,1,Fuencarral
24281,118193,41,2,1,Second hand / Good state,0,0,0,0,1,Retiro
24282,148229,51,2,1,Second hand / Unknown,0,0,0,0,1,Centro
24283,280677,110,4,2,Second hand / Needs reform,0,0,0,0,1,Centro
24284,204746,68,2,1,Second hand / Unknown,0,0,0,0,1,Chamberí
24285,93977,20,1,1,Second hand / Good state,0,0,0,0,1,Chamberí
24286,1260140,191,4,4,Second hand / Good state,0,0,0,1,1,Moncloa
24287,199315,90,2,1,Second hand / Good state,0,0,0,0,1,Tetuán
24288,172090,64,3,1,Second hand / Good state,0,0,0,0,0,Hortaleza
24289,398288,109,3,2,Second hand / Good state,0,0,0,0,1,Arganzuela
24290,843838,193,4,3,Second hand / Good state,0,0,0,0,1,Chamartín
24291,204358,47,1,1,Second hand / Good state,0,0,0,1,1,San Blas
24292,435229,115,3,2,Second hand / Good state,0,0,0,1,1,Moncloa
24293,346574,95,2,2,Second hand / Good state,0,0,0,1,1,San Blas
24294,113177,61,2,1,Second hand / Good state,0,0,0,0,0,San Blas
24295,99214,45,2,1,Second hand / Unknown,0,0,0,0,0,Arganzuela
24296,1020411,143,4,2,Second hand / Good state,0,0,0,0,1,Salamanca
24297,483559,110,3,2,Second hand / Good state,0,0,0,0,1,Salamanca
24298,809110,131,2,2,Second hand / Good state,0,0,0,0,1,Centro
24299,3733080,363,4,9,Second hand / Good state,0,0,0,0,0,Salamanca
24300,1380066,193,3,3,Second hand / Good state,0,0,0,0,1,Chamartín
24301,193243,60,3,1,Second hand / Good state,0,0,0,0,0,Latina
24302,1834182,379,6,5,Second hand / Good state,0,1,1,0,1,Chamartín
24303,1239172,289,5,3,Second hand / Good state,0,0,0,0,1,Salamanca
24304,2576046,364,6,5,Second hand / Needs reform,0,0,0,0,1,Chamberí
24305,838539,196,3,2,Second hand / Unknown,0,0,0,0,1,Centro
24306,687084,141,3,2,Second hand / Good state,0,0,0,1,1,Hortaleza
24307,544210,265,2,2,Second hand / Good state,0,0,0,1,1,Hortaleza
24308,1356036,309,5,3,Second hand / Good state,0,0,0,0,1,Salamanca
24309,342522,75,3,1,Second hand / Good state,0,0,0,0,1,Chamartín
24310,118933,111,3,2,Second hand / Good state,0,0,0,0,1,Usera
24311,87860,68,2,1,Second hand / Good state,0,0,0,0,0,Usera
24312,772251,130,2,2,Second hand / Good state,0,0,0,0,1,Chamberí
24313,219966,149,5,2,Second hand / Good state,0,0,0,0,0,Puente de Vallecas
24314,725404,193,5,3,Second hand / Needs reform,0,0,0,1,1,Retiro
